Id,SalePrice
1639,143520.8224568771
1640,204425.8925756847
1641,142307.73454447358
1642,216867.14960779913
1643,194140.78041405044
1644,202783.2060225471
1645,152400.70064115047
1646,125420.27691094123
1647,109612.71903003228
1648,90751.03993740259
1649,92485.6499381332
1650,78131.31121821143
1651,83716.38012281025
1652,72206.44330839731
1653,82788.05143258336
1654,117403.73860453896
1655,73613.91664460336
1656,106972.09520178207
1657,131598.70249233663
1658,123939.05827651976
1659,95828.74408267334
1660,126618.13571048947
1661,355954.062381775
1662,344602.41799171746
1663,323103.5468160596
1664,427412.3666661278
1665,298036.92958927574
1666,257248.35826878948
1667,304233.3338464585
1668,309078.3051646546
1669,259671.03344989475
1670,308915.1606752807
1671,208061.28369777312
1672,313337.0089963872
1673,262679.0700861424
1674,210536.87047111336
1675,157141.2738063204
1676,157139.31019629946
1677,179714.6233508723
1678,381021.2523655319
1679,306693.67781839636
1680,293354.91573173925
1681,255764.3723426849
1682,261913.3496538836
1683,157694.1114310344
1684,151721.8237263885
1685,151734.38827113726
1686,134405.38576835732
1687,158203.40859826154
1688,164962.23384851206
1689,170185.06507329142
1690,154537.71666873794
1691,147320.3328963503
1692,220438.78582451807
1693,157148.59981793526
1694,150270.6888094294
1695,156015.01000549004
1696,222276.91237559472
1697,163984.35480042698
1698,287071.37064008624
1699,273985.3504665905
1700,238860.89454912615
1701,231571.33240509243
1702,211033.47747048677
1703,206793.0984643728
1704,196083.66264672484
1705,203696.51151156996
1706,108273.63169581513
1707,205806.61185754556
1708,183739.72559760988
1709,221589.02656811266
1710,185569.0494449566
1711,231770.22800457315
1712,228037.96331960405
1713,215674.26766523742
1714,169902.31558733794
1715,177052.05514725985
1716,147718.13145733008
1717,147040.92527306208
1718,121822.43798010948
1719,210875.8237686964
1720,201664.92700001097
1721,121453.84229734319
1722,89148.4670484598
1723,112599.05740182998
1724,200224.34547047503
1725,211005.2146927584
1726,156041.87208180164
1727,114944.59354569775
1728,131867.2721912436
1729,149504.4042975778
1730,162312.98045559658
1731,75033.90148407791
1732,98978.11114501802
1733,79720.80628122843
1734,72144.0970252438
1735,51795.343957119505
1736,76426.7034633559
1737,212640.54569099372
1738,223465.46319022396
1739,219972.47570343385
1740,187646.80114814604
1741,154244.79159312847
1742,151725.48851339275
1743,141635.94422028132
1744,286608.22832979925
1745,172388.67184686253
1746,182553.84787377843
1747,199477.49968575756
1748,211163.90176186746
1749,95644.50584424916
1750,90251.39094858745
1751,197372.17659610684
1752,82809.82349256403
1753,127354.6274602355
1754,169356.230934978
1755,124668.24344832043
1756,99628.63601605443
1757,91097.42233201966
1758,107514.19240382512
1759,128104.89283044206
1760,114907.31675205554
1761,101003.41214319039
1762,155210.88913923327
1763,142590.07915399165
1764,75777.31445639546
1765,126604.51970116317
1766,126110.8593022183
1767,172823.06389042956
1768,100233.512245678
1769,123270.04083562188
1770,112514.30368215602
1771,89344.92694730149
1772,91797.91931095778
1773,75438.28489476163
1774,116601.12348872994
1775,112460.682389869
1776,108963.63677457662
1777,79753.24306742789
1778,86964.41150997428
1779,121573.34155851055
1780,133425.63661303383
1781,97055.3925287138
1782,54661.40073784033
1783,139817.67262881983
1784,99210.98915331613
1785,118366.56511245703
1786,96477.44896576356
1787,151127.92905938195
1788,43850.83643600845
1789,86302.51782922249
1790,50213.36865628755
1791,166075.46142440743
1792,121510.5901777508
1793,98392.76432539534
1794,119434.47296916042
1795,93094.7009381653
1796,126727.86451255588
1797,97410.19639471825
1798,97713.24279763631
1799,51060.429577142815
1800,98475.58923956042
1801,107393.4399888179
1802,93022.61536834715
1803,136869.92054838024
1804,80390.4859550508
1805,79866.60149733571
1806,101370.46265049104
1807,111825.83466450928
1808,106556.07338400872
1809,120931.12208981381
1810,127421.79993980855
1811,141822.11840122624
1812,91247.81433216191
1813,123400.67498782964
1814,75499.26483257173
1815,49820.892508633784
1816,80995.76193559973
1817,99306.27872329124
1818,141089.92680505628
1819,118337.25540855562
1820,21404.26024766045
1821,79119.4742471436
1822,138051.84283139126
1823,22298.805269871023
1824,111541.54914165486
1825,133363.55664149357
1826,79819.41475827189
1827,82138.99930664932
1828,109254.26737677178
1829,95978.20932077861
1830,137986.91515421227
1831,137280.24454038637
1832,12446.427076180116
1833,141630.11671972985
1834,97198.49674639001
1835,103642.65191519319
1836,127749.97448332852
1837,46474.49635093543
1838,81100.59011118591
1839,88521.45071135217
1840,94645.25342485635
1841,84164.85199281166
1842,76996.07155404624
1843,96782.18821087142
1844,123429.98945812194
1845,126037.80942579836
1846,121793.67220114684
1847,145324.72560467862
1848,42579.31155269395
1849,102142.64563140052
1850,81003.72612516535
1851,108750.64530841622
1852,89922.92013132328
1853,60628.669376991806
1854,123241.46935339377
1855,147445.20743666892
1856,177914.900557147
1857,86973.06739517965
1858,150578.417934882
1859,100228.49477969122
1860,96751.62692568335
1861,107686.79899254581
1862,263941.9453452423
1863,254522.55977607123
1864,254548.497091542
1865,321851.9013486118
1866,290349.11394849897
1867,192706.4824392473
1868,208586.04233828315
1869,150562.6386651938
1870,187705.29974300298
1871,220724.86386330693
1872,152565.7943678099
1873,180310.64604817727
1874,115817.81792817137
1875,131009.96232552337
1876,166152.46868595819
1877,155505.04610343685
1878,161761.77368028066
1879,106663.33100990637
1880,104276.35820786713
1881,193401.0957562636
1882,206732.80515224754
1883,165809.72316610196
1884,184988.2814885924
1885,170138.52285198413
1886,224500.08947811765
1887,166546.1459367833
1888,186280.00114357355
1889,141299.41091084538
1890,56534.34745892475
1891,81403.35852491215
1892,74143.33238376433
1893,93164.98057722603
1894,81284.43546122953
1895,103763.96102217294
1896,104345.55859903886
1897,83171.89834332082
1898,81734.8300407111
1899,141462.4754252307
1900,31115.351527795312
1901,152743.2474866854
1902,135035.60725478164
1903,203044.226389447
1904,127510.62412653514
1905,153453.99956490926
1906,128857.26895290695
1907,196413.88085651048
1908,97991.33619263163
1909,105499.85183473513
1910,113797.83306035341
1911,202427.42996238894
1912,252264.42617075104
1913,131869.65878732142
1914,45330.91560209321
1915,268019.2764883833
1916,32487.79164464341
1917,194549.89554086886
1918,89073.88451445766
1919,108690.90084473288
1920,130905.24204021692
1921,313381.0411869589
1922,296646.72817048477
1923,210492.27358616528
1924,171326.61859682354
1925,184420.6154562583
1926,293807.85113563715
1927,93006.82907727838
1928,132880.6443228816
1929,86312.0783858028
1930,106279.38425461343
1931,86907.60708752694
1932,115806.38849771454
1933,171913.11330061534
1934,158507.87787312327
1935,150823.20156946417
1936,175314.14568410825
1937,150080.0627438958
1938,125083.67399500322
1939,228761.17724697082
1940,168560.01172172662
1941,144270.68667264027
1942,122468.52721945546
1943,206166.72618700296
1944,347476.3000364986
1945,350935.4548899343
1946,79516.91963334498
1947,70815.81138587359
1948,149856.255946527
1949,178809.00652077852
1950,151661.89447216864
1951,180966.4325586313
1952,157186.27291544236
1953,133461.19780930283
1954,167913.21972195024
1955,108965.6770291481
1956,254044.03838927665
1957,124863.68333545618
1958,192005.44988438115
1959,110697.00773113489
1960,62995.413883047644
1961,84592.93842502462
1962,66937.41955625254
1963,81127.39790428767
1964,89730.23503832554
1965,100285.12277059897
1966,104863.8370770769
1967,247271.88597105397
1968,312764.70139225805
1969,312030.7471984024
1970,335355.4902829095
1971,393237.4220862111
1972,313651.74333362933
1973,258649.20814802323
1974,294464.379973851
1975,351203.6749860947
1976,224608.57869110524
1977,315075.7540143919
1978,305218.51409941085
1979,287685.6589077491
1980,172425.79328179068
1981,306685.438800656
1982,163852.45080821344
1983,162843.4367153832
1984,158132.03764741577
1985,181011.34862188017
1986,158130.41388208268
1987,176171.36250632082
1988,152628.00567557558
1989,168315.8195823558
1990,185352.92464903498
1991,195663.754809374
1992,195751.96353034745
1993,149458.18211713654
1994,194816.44428447064
1995,162107.34827776614
1996,261575.48854793434
1997,275998.45100570295
1998,247212.54866480432
1999,263596.65514378226
2000,301963.2088377669
2001,252087.47810382943
2002,193263.21533547505
2003,200427.10818263225
2004,234237.15747652436
2005,187384.55905847612
2006,200903.60741470614
2007,195087.2346403388
2008,200077.244789824
2009,180029.16745939665
2010,174680.13971749844
2011,98511.16538084822
2012,144900.92390201485
2013,165472.65468065778
2014,152079.6771452875
2015,194661.71682079555
2016,172878.40381453873
2017,167813.0868448947
2018,57827.19720267062
2019,107183.91492803104
2020,28612.404413947486
2021,61648.83416715695
2022,175440.19747249677
2023,111766.96827375493
2024,246866.48228757316
2025,303259.36295921355
2026,144427.96430575626
2027,130071.57905624982
2028,130924.37865342491
2029,143314.47687275417
2030,201939.5430493498
2031,181028.00837845192
2032,202458.5649602072
2033,187912.1534748841
2034,146463.5331020936
2035,207602.0667257763
2036,162170.74522317864
2037,174060.4108513376
2038,284211.70957628626
2039,193306.88036609069
2040,273102.0579274096
2041,273506.22674520855
2042,189914.80783262465
2043,133243.3576784666
2044,131937.3575526569
2045,165856.19250704348
2046,111594.7874565156
2047,112621.48321216006
2048,106709.02185409178
2049,105679.41219622071
2050,134755.7920592915
2051,98597.15533604857
2052,84794.8484080669
2053,107054.33408032556
2054,77451.50584178034
2055,132843.16933377006
2056,109638.06940434675
2057,52121.79470618244
2058,180251.85769204784
2059,78688.71638915932
2060,135300.47473632253
2061,123526.45406734583
2062,85686.77662350994
2063,68244.40565505449
2064,100015.07423991675
2065,45268.58988605824
2066,142288.98645858304
2067,90083.2190096624
2068,116300.75078568317
2069,82519.83179778559
2070,113783.23051184218
2071,83433.41913079971
2072,123735.00456733548
2073,79821.47042528237
2074,138759.61145291745
2075,129147.6803186239
2076,97645.50241881923
2077,116549.22430625244
2078,102555.6500199408
2079,105510.50141178758
2080,106755.7307652958
2081,100662.64462825481
2082,96710.76230859372
2083,124233.96155899263
2084,91936.790996445
2085,77526.17680227058
2086,102752.44130028842
2087,101529.81259622623
2088,69501.67818731524
2089,61458.249076794484
2090,90541.84337368736
2091,97674.7661466921
2092,106242.79311513889
2093,118693.22607524123
2094,97351.22072529804
2095,147816.89220935327
2096,64548.714767576545
2097,79860.03234134719
2098,140078.57387236308
2099,24641.45492407598
2100,31322.47656436928
2101,110619.51344785967
2102,108533.14011234825
2103,84265.95769411989
2104,110793.44094743335
2105,126897.35841387126
2106,38349.80055581743
2107,176299.45804033696
2108,94026.85604666208
2109,94499.11262135359
2110,75774.73619206832
2111,121744.69388157863
2112,113122.90981388825
2113,90848.55153340788
2114,107349.54051661352
2115,131750.00436813477
2116,87786.25745571533
2117,130020.31070111576
2118,109637.02742455702
2119,93276.15710165247
2120,75272.78766449855
2121,71281.6977337551
2122,91651.04361384071
2123,91505.2002569692
2124,150515.69856826973
2125,90311.75084213854
2126,121978.40375508356
2127,150125.2931018332
2128,98995.58994817676
2129,42841.58052769641
2130,96445.6990468849
2131,89980.0541998595
2132,93595.58988301351
2133,91956.50318288908
2134,83768.56251683738
2135,85051.38415997452
2136,52751.27780114149
2137,85798.9046440575
2138,89220.61121843371
2139,104805.94770432136
2140,115316.38100892748
2141,154473.17205643177
2142,107927.80100372143
2143,102654.91673713399
2144,95763.20498240716
2145,98585.06309464818
2146,161458.18523149204
2147,88006.98270945868
2148,79947.7067624185
2149,105126.70960283012
2150,197023.31143935502
2151,111580.18339864595
2152,145098.69159440754
2153,138487.32373040158
2154,68080.19401489769
2155,123264.84725774953
2156,246230.39929460356
2157,180342.58909337642
2158,205787.66573919402
2159,202390.01198300486
2160,157705.68813773047
2161,179177.52651749866
2162,305177.2972040443
2163,305766.6752676632
2164,210602.48543238267
2165,164711.14694242144
2166,125453.69036760891
2167,171582.50895422988
2168,164794.5658083054
2169,165924.96121067868
2170,180286.5873513231
2171,121407.71544542245
2172,95190.19419080287
2173,148479.5605739992
2174,196262.3308521004
2175,219441.1302163211
2176,243441.2731286278
2177,214313.52184839663
2178,187114.262425786
2179,98798.77258408291
2180,159117.62709071662
2181,161361.65360488615
2182,175393.00080007117
2183,148462.6506777656
2184,92454.0450879396
2185,83569.5155930384
2186,141608.51234068896
2187,101115.09145817545
2188,131728.72387147404
2189,294806.2605490878
2190,90720.86474656453
2191,64328.32657659531
2192,52548.20881953777
2193,113344.61932210065
2194,96434.65196104662
2195,66037.45174022228
2196,103757.07451255468
2197,102506.34802482498
2198,151217.30703363603
2199,156545.8816175192
2200,132121.8247202054
2201,149942.39148222213
2202,176996.85345244943
2203,123607.5271549219
2204,161808.31188608997
2205,112368.29837851704
2206,125132.2929421704
2207,208350.2483604434
2208,230155.46986902447
2209,218083.6276576522
2210,106651.8327255596
2211,88707.8473104873
2212,111302.89933385595
2213,86876.48609326163
2214,120650.77938162175
2215,109951.39604610612
2216,133207.38193798286
2217,59841.46150891029
2218,67284.3024358562
2219,29958.733228543657
2220,15961.709452832933
2221,269258.7271732541
2222,241488.58781133802
2223,224715.79743911186
2224,178961.4680290484
2225,122249.18514528556
2226,126786.57152658317
2227,137682.31260038458
2228,215956.29496406915
2229,198693.64072932256
2230,138643.5935713275
2231,207686.1244775498
2232,156599.79611537012
2233,135194.5398223045
2234,188634.28487424576
2235,167934.30762337556
2236,175416.64158104674
2237,231935.61625468486
2238,132988.30312041962
2239,86199.87801652018
2240,106892.24120668333
2241,76074.35959082597
2242,85634.0484444151
2243,105024.63499056839
2244,71515.97436477093
2245,94372.54024294333
2246,97890.01563544665
2247,117198.98674141488
2248,103637.97471537476
2249,80561.54482493561
2250,80294.7064578546
2251,36391.12630602636
2252,147382.0415921727
2253,149779.70854907075
2254,172178.63750282058
2255,154194.85051030002
2256,143280.1691650852
2257,196117.95235373348
2258,114245.16448840674
2259,149621.51217371004
2260,87558.33269648068
2261,183203.6309562549
2262,184603.36043052038
2263,335273.0556859897
2264,396186.76346764667
2265,105256.31155012723
2266,274686.22768773127
2267,321177.93124411
2268,422661.73528673034
2269,101517.84263355378
2270,151337.15284710878
2271,154621.31048936478
2272,171280.64977656945
2273,97086.1059356808
2274,146376.95177211298
2275,124362.13817846158
2276,152700.45260426973
2277,150341.26162377687
2278,114616.88509315357
2279,93319.7748372819
2280,71908.80044238514
2281,116783.68801145058
2282,110434.00489448372
2283,86449.01060047548
2284,94488.20713559643
2285,116738.22266345925
2286,94625.91002405633
2287,309947.3785043401
2288,257222.31592423178
2289,273052.0347145337
2290,364887.008809324
2291,327131.3979494219
2292,350703.61549499223
2293,365691.51730916905
2294,355389.852744477
2295,373739.16873277514
2296,235202.04282284027
2297,332060.97960329545
2298,331908.8792255076
2299,319053.9843009502
2300,283518.30413616204
2301,283858.93541602336
2302,206895.7987482031
2303,206458.77670107293
2304,233442.38954114937
2305,164686.2165473128
2306,152043.01053039788
2307,159494.45672447712
2308,192177.2536522533
2309,249901.5387774926
2310,188913.63128520327
2311,161540.52783182205
2312,161279.6731249696
2313,150157.1440872046
2314,160195.2918093343
2315,166388.72626173787
2316,170876.1629768043
2317,152857.7183490647
2318,157491.03824980964
2319,160625.84293703001
2320,147517.01395243767
2321,188134.04405630566
2322,162583.33504355245
2323,169404.64428337791
2324,160899.6247801839
2325,179536.6346145362
2326,159595.9319790398
2327,177404.8766314754
2328,189831.54712391517
2329,159515.1331606718
2330,160438.01845105726
2331,279678.5212220553
2332,343520.55795471754
2333,270545.47622032906
2334,250491.86433853
2335,250631.11582514574
2336,266428.0001949611
2337,162457.49100255512
2338,190761.35479585675
2339,179572.091574837
2340,315351.8067999928
2341,161949.94508168672
2342,180096.4480982935
2343,176925.2849407146
2344,196860.61339520157
2345,199267.39995859435
2346,172568.73071869963
2347,165029.53431153193
2348,212726.22141030757
2349,170691.4756351671
2350,265094.1272063347
2351,237816.38148806407
2352,210042.142346367
2353,233969.15736961493
2354,141109.1624001601
2355,126700.3863423554
2356,110456.66729968146
2357,164441.07643401704
2358,159082.5531771516
2359,115911.27023269574
2360,91147.66526147339
2361,118644.07479634031
2362,214605.66067580087
2363,107983.09396655939
2364,100903.4038453555
2365,158229.2130169283
2366,158522.06531932752
2367,176104.26994839928
2368,169522.6053675766
2369,164616.29691774107
2370,139958.61553147447
2371,140904.79474423185
2372,163140.9167707793
2373,244057.20670296112
2374,261520.9929257381
2375,191115.79737987486
2376,215098.60780579923
2377,243100.600850677
2378,128704.44181914593
2379,179525.36413082283
2380,103488.00850017357
2381,130324.82036455104
2382,174065.36800059478
2383,151238.49720223958
2384,188865.43775796192
2385,121843.24182509212
2386,86376.52448221925
2387,95672.63235666289
2388,95590.84643998567
2389,80967.92421132012
2390,119171.27999920968
2391,95404.97765592788
2392,87215.70313812338
2393,143965.55735321355
2394,102253.883697449
2395,182988.70292867755
2396,95410.00947858382
2397,155941.66432629444
2398,99168.8731858161
2399,57370.07578752248
2400,51538.24614306539
2401,115235.70367900794
2402,101328.88821436057
2403,115621.14303145476
2404,124206.6210364966
2405,110059.52831282339
2406,94408.07361643866
2407,79287.8172546177
2408,90587.09121470817
2409,78743.12456257863
2410,137840.56928959338
2411,75252.23622894043
2412,108329.1926908188
2413,80925.37518777314
2414,148668.6758963588
2415,99312.97920829768
2416,85325.89035884838
2417,97867.43347788684
2418,103780.39449464635
2419,97607.99212472688
2420,83247.22459295776
2421,257249.7521963836
2422,59797.610417485936
2423,101091.73564984801
2424,91958.59694797092
2425,196668.48492975946
2426,96216.26926782483
2427,122207.92791649175
2428,154048.12071431743
2429,70466.52253822237
2430,88090.0692712859
2431,73014.6645574345
2432,118510.38121133065
2433,114043.88367078698
2434,97540.71431214223
2435,109683.44976284436
2436,105472.0756140129
2437,77602.79619026382
2438,82000.10152111866
2439,57325.7899956716
2440,102239.33262688352
2441,73830.00502925448
2442,67079.43334010651
2443,125390.22475258855
2444,117849.48097843409
2445,64944.678436100716
2446,115533.20129210677
2447,159713.24042746064
2448,125735.78544916387
2449,94081.43834273319
2450,142917.8144126396
2451,84114.40723236522
2452,194862.95656744973
2453,95134.60167140805
2454,92277.48041553248
2455,75587.55983173253
2456,118678.29837949446
2457,135090.79301193578
2458,129195.65517654235
2459,111046.3441269357
2460,111240.68542773195
2461,118118.12938461907
2462,106447.66413104092
2463,98374.82701945154
2464,176709.99152774515
2465,113045.95411818323
2466,89810.60404157138
2467,95212.42410972551
2468,73707.84869274788
2469,69337.53387227713
2470,181132.86324661807
2471,194428.01789067162
2472,154122.75705628574
2473,90208.82552482304
2474,26316.351735130185
2475,189644.0897850407
2476,90467.03099461796
2477,68003.68078698695
2478,106811.20953359932
2479,68068.93692177872
2480,130262.76870340772
2481,95131.28256483364
2482,79412.41174585279
2483,76266.31000973342
2484,99890.46921159129
2485,102342.96518633969
2486,126168.92865233182
2487,161172.38276642212
2488,151773.83858790633
2489,122046.14549732523
2490,115458.095068848
2491,57524.93979111046
2492,127611.29587612487
2493,125045.25491628505
2494,92654.75514026219
2495,45304.15243539435
2496,186951.87824930565
2497,135286.3055665259
2498,82291.59070132056
2499,81261.61135867203
2500,72019.4545118945
2501,96114.43573916389
2502,97943.18346449372
2503,85981.76967438532
2504,369458.58803577314
2505,201677.83061731304
2506,202856.43699142418
2507,237354.78191243776
2508,198151.68480035872
2509,176603.77888420026
2510,170343.4230428111
2511,145576.68189440935
2512,196184.0656565989
2513,172514.95864962065
2514,272582.08195466665
2515,139317.18597438035
2516,146324.77177518152
2517,129196.6250940744
2518,100301.07197435875
2519,216831.10961252346
2520,187043.93752697168
2521,169885.11767021043
2522,182063.91302239755
2523,90872.64330947027
2524,107838.89455180464
2525,137558.51473791164
2526,120510.04463420773
2527,86438.32269517763
2528,110210.76562873542
2529,-18169.878403837443
2530,98964.28997364419
2531,202365.3512400298
2532,182973.72027858696
2533,181649.05677024438
2534,206249.52459918626
2535,225439.90957476408
2536,194916.87424851232
2537,207657.83297453716
2538,159687.68951031507
2539,142596.98915744468
2540,157797.73334389797
2541,157486.64687221625
2542,145507.04147691082
2543,74601.50383801642
2544,87594.55423825746
2545,95097.40018506732
2546,90687.0780405202
2547,109901.58962893335
2548,173661.89708612545
2549,125750.10419362236
2550,515246.13444189506
2551,109634.46309007297
2552,107756.78813073493
2553,72347.97769331245
2554,61104.213518211036
2555,78969.72914871748
2556,64395.297789329314
2557,63294.62315720401
2558,145209.12516108388
2559,107058.1934936581
2560,148204.6968136417
2561,142745.5259778333
2562,136997.59878262656
2563,149082.62795276276
2564,189046.75398090668
2565,158340.5360957164
2566,149093.5998475597
2567,123616.46648350067
2568,179389.7553962859
2569,198622.31669987168
2570,103368.39892107307
2571,163896.35424868565
2572,133900.124199903
2573,189651.33838352852
2574,248851.30079338688
2575,106335.88705467444
2576,173087.0954663871
2577,107633.83291539666
2578,64019.579664257704
2579,35883.74691277754
2580,82165.15014501603
2581,72883.22173219395
2582,106453.76837690745
2583,227121.95401722402
2584,138967.86140113545
2585,142866.43645981664
2586,162001.69265589968
2587,148541.41622622672
2588,101162.02752478665
2589,114109.86793099286
2590,152613.9786265149
2591,205385.85499780503
2592,170571.1613942074
2593,208116.00890537398
2594,137174.08640273556
2595,178659.4828711663
2596,226101.3738892168
2597,160043.16714368353
2598,237154.61914632632
2599,371944.5183962375
2600,407416.24750988855
2601,80223.59612157743
2602,62436.00618187722
2603,66153.74244917987
2604,77339.42073081352
2605,57746.350749772275
2606,85865.13864476455
2607,154050.00997120666
2608,122946.82596322033
2609,116846.93329840084
2610,79967.34335987258
2611,171436.86582517112
2612,108961.04214722046
2613,98999.57580326765
2614,65554.35929155292
2615,118888.7348138179
2616,111936.29414477327
2617,148378.7234951089
2618,137005.0155547246
2619,164915.00517232285
2620,161121.45934253104
2621,168530.29708742222
2622,161525.73914838315
2623,209172.73287011601
2624,251250.02325574693
2625,264135.2110916384
2626,128963.85145716893
2627,165961.14816390641
2628,421524.19709824584
2629,473618.78525124607
2630,361410.4411838964
2631,402701.8909635864
2632,384415.78923151817
2633,262716.06397663604
2634,361245.95198995096
2635,97816.39664721035
2636,147584.60227356013
2637,142400.76576419233
2638,231923.6773317702
2639,153960.7127236618
2640,126764.08547271311
2641,83154.92341852735
2642,117095.47383258294
2643,89591.94586939912
2644,74552.95806692878
2645,84500.95658702345
2646,81718.4750556295
2647,87489.85238219053
2648,111838.82960762887
2649,120888.21339707787
2650,99072.00456278713
2651,111145.19394611625
2652,320112.3678077656
2653,230164.32966280717
2654,243475.19496520574
2655,348625.1786941297
2656,302780.5742819528
2657,305339.86071446654
2658,302499.21552045224
2659,304550.3689838174
2660,309799.57374438597
2661,307972.2122176108
2662,328950.34776395105
2663,231540.5670910558
2664,249144.29689012468
2665,281469.5961484029
2666,253717.397932332
2667,164762.12034078164
2668,174611.20114664838
2669,164734.0683984236
2670,251590.7664945504
2671,175895.85719101864
2672,162292.76021390606
2673,153632.63027433783
2674,149104.20505493705
2675,165962.60514318233
2676,171362.09778313537
2677,173755.57330504444
2678,211725.54297846253
2679,243555.82872459176
2680,257023.9392949175
2681,348298.03945599776
2682,287719.66674670926
2683,418082.20021359506
2684,283189.803983194
2685,282898.0542431914
2686,227111.67385934596
2687,238645.54878567613
2688,188712.46226681618
2689,184798.50664534338
2690,305738.61519452743
2691,179134.40760979766
2692,132464.28551800398
2693,180758.04411139863
2694,115467.95523561409
2695,181885.26273070858
2696,167274.66136392334
2697,172431.34669814724
2698,167877.71280431864
2699,113748.90036916093
2700,111258.31857991742
2701,112713.7765600899
2702,56419.27415451582
2703,101525.2136737419
2704,121224.73829818645
2705,70355.77055239689
2706,54936.096744607436
2707,62425.45152526733
2708,99822.17135527043
2709,84939.4599788856
2710,105109.11781415169
2711,356333.0300344993
2712,352147.40878316376
2713,138927.41188890918
2714,126025.2041485646
2715,155626.8146638457
2716,112016.54912152409
2717,169290.07928796718
2718,179135.6777796842
2719,121462.87615537259
2720,146685.1538853714
2721,89530.40372337436
2722,132617.31047444
2723,100309.94498804503
2724,88545.43852113944
2725,89497.68748212291
2726,113493.1866084343
2727,132544.47270751232
2728,134752.5970383588
2729,117991.12279834563
2730,108430.79046740953
2731,99602.25308520871
2732,117705.93112935463
2733,113655.16489315138
2734,76024.58729344828
